0	0	0	0
1	0.046705	-0.124473	0.217883
2	0.107093	-0.109071	0.323257
3	0.186703	-0.086252	0.459657
4	0.248284	-0.063956	0.560524
5	0.292777	-0.044833	0.630387
6	0.326515	-0.028273	0.681303
7	0.352277	-0.014445	0.719
8	0.371495	-0.003558	0.746549
9	0.385766	0.004821	0.76671
10	0.396334	0.011183	0.781485
11	0.404128	0.015917	0.792338
12	0.409855	0.01937	0.80034
13	0.414069	0.021848	0.80629
14	0.417181	0.023603	0.810759
15	0.419492	0.024834	0.814151
16	0.421222	0.025691	0.816753
17	0.422529	0.026289	0.818768
18	0.423525	0.026708	0.820343
19	0.424292	0.027002	0.821583
20	0.424888	0.027211	0.822565
21	0.425354	0.027358	0.823349
22	0.42572	0.027461	0.823978
23	0.426009	0.027532	0.824486
24	0.426238	0.027578	0.824899
