0	0.188763	0.097363	0.280163
1	0.163444	0.022736	0.304151
2	0.222283	0.040146	0.404419
3	0.20176	-0.011918	0.415437
4	0.253649	0.015921	0.491377
5	0.244997	-0.022628	0.512621
6	0.253879	-0.03746	0.545218
7	0.242795	-0.065669	0.551259
8	0.252023	-0.069236	0.573281
9	0.244644	-0.082833	0.57212
10	0.244068	-0.087355	0.575491
11	0.239225	-0.093999	0.572448
12	0.239606	-0.09479	0.574002
13	0.235449	-0.099415	0.570313
14	0.233284	-0.102487	0.569056
15	0.229426	-0.107359	0.566211
16	0.226186	-0.111624	0.563995
