0	0	0	0
1	0.022584	-0.064103	0.109271
2	-0.222554	-0.311618	-0.133491
3	-0.090975	-0.182539	0.00059
4	-0.085704	-0.175385	0.003978
5	-0.140088	-0.230279	-0.049896
6	-0.055576	-0.12083	0.009678
7	-0.041448	-0.100135	0.017239
8	-0.041102	-0.097668	0.015463
9	0.009981	-0.041935	0.061897
10	0.00738	-0.04272	0.057481
11	0.017421	-0.026968	0.06181
12	0.040608	-0.000582	0.081797
13	0.028671	-0.007329	0.064672
14	0.034081	0.002294	0.065867
15	0.036896	0.006966	0.066826
16	0.026697	-0.000908	0.054302
17	0.026211	0.00026	0.052161
18	0.022596	-0.001476	0.046667
19	0.015151	-0.007231	0.037533
20	0.014719	-0.006877	0.036314
